NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190005443997;2019;5300108;Brasília;53;DF;8;M;3;3;1;5300108;Brasília;53;DF;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5300108;Brasília;53;DF;1;1;1;1;505;510;513;518;502.6;589.2;596.4;677;BACBCDCCCDBECBEDECACAABDBEABEABBBBBCEEDEAECAE;AEBCDEDEADBEABDBCCABCAEAACBBAECAEECAAADDCEACE;99999DEBBAEBBCBCAAAECDDDAAAAECACACDCCBDCEAEBEABABC;DDABABDADDDABECEDEECBDEAEBBECAECCADDDEDDDDDDD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;160;120;120;100;620;E;E;D;D;4;J;A;D;D;E;B;B;C;B;B;A;A;B;D;A;B;E;B;C;B
190005444100;2019;1100205;Porto Velho;11;RO;14;F;1;3;1;1100205;Porto Velho;11;RO;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;E;E;E;4;Q;D;E;E;D;A;C;C;C;B;B;A;B;E;B;B;E;A;B;B
190005444441;2019;1100205;Porto Velho;11;RO;14;F;1;3;1;1100205;Porto Velho;11;RO;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;506;508;512;517;566.6;624.5;604.6;618.2;DECDBDDEECAECECCBCDBBCBECEABCCDEBBBEADEEDBCDB;ABACADBCCEEEBCABDCEEBDBDEEDCEABEBBAECCCAEDCBC;BBEDA99999ABABAECBECCACACEEAECDDEBDADDDBECBBCACDCD;ACBBACEDCEBDDBCBABCDDDCBEADDDCBACCBBADEDEBCBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;200;120;160;160;760;G;F;E;E;4;Q;D;C;D;C;A;B;A;B;A;B;A;A;C;B;A;E;B;D;B
190005444609;2019;1200401;Rio Branco;12;AC;14;F;1;1;1;1200401;Rio Branco;12;AC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200401;Rio Branco;12;AC;1;1;1;1;503;508;512;515;558.5;505.3;519;522.1;BEECCCDDADBAABEBBBEACCAEDBCEABCEEDBBBACECCABA;ADAEECEECDAACCDAACAEEDBBAACCDABEBBEBCEBCBCDAB;BBCBA99999CCBBDEEBCCBBBCEECDEBCDCBDCADEAECDDDADDCA;DCAEDCBCDCDACDCBAECBCCDCCECEADDDEACDCBEDBCACB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;100;580;G;G;E;E;5;Q;D;E;E;C;A;B;B;B;A;B;A;B;D;B;B;D;B;C;B
190005444720;2019;1200401;Rio Branco;12;AC;14;F;1;3;1;1200401;Rio Branco;12;AC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200401;Rio Branco;12;AC;1;1;1;1;504;510;513;516;539.4;547.9;584.8;570.1;ADCCECBAEABDECDADABEABAEBEECBCBDBCBCBAABDAEAD;AEACEEAAECBEABACCAAEEEBCCDBEAECAC..BAECECBCCD;ADCCE99999EBDEBCDDAEBBDDBAAABBAEDCDCCEDEBAECCAAECB;BAABAEEADDBBABEADEDCACCCBEABCBACCBDECEAC.ECBD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;160;120;120;100;620;G;G;E;D;5;Q;D;C;D;C;A;B;B;B;A;B;A;B;D;B;B;E;B;C;B
190005444800;2019;1200401;Rio Branco;12;AC;14;F;1;1;1;1200401;Rio Branco;12;AC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200401;Rio Branco;12;AC;1;1;1;1;503;508;512;515;416.4;383;431.2;613.1;BCCBEEBECBCBCCBADBEEDCBDABAEDCBABCADBABBDBEAB;ACEDBCCEABDDECABDBDAACDBECCDABEABECAAEACBCCBB;CDDBA99999BCBBDCEECDECCCDCCBDDCAEDBACCAEBCDDACCEAB;ECBADEBBABCCDCEEDADCDEBCDCADCEACBEBBAECEBCBDA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;100;120;580;F;G;D;D;4;L;A;D;D;B;A;C;B;B;A;B;A;A;D;B;B;E;B;B;B
190005444938;2019;1302603;Manaus;13;AM;14;M;1;1;1;3304557;Rio de Janeiro;33;RJ;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;503;509;514;515;512.1;512.3;555.3;503.4;EAEEECDDCDBCBDBCDBBCBAADBABEBAAEECBAECCDCDCBA;CEABBCECABCBBCBAEBADBBADCABEEAABACCEEBDBBDAEA;EBAAE99999BADBDEEAEAAAADEACCDEADDEEEAEBACCCBCDAAAB;EBBECDCCAEECBDABCECBACBABCDEAABCBBEBADCBBDCAC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;120;140;120;600;G;E;E;D;3;I;A;C;D;B;A;B;B;B;A;B;A;B;D;B;B;D;B;C;B
190005445031;2019;1302603;Manaus;13;AM;13;M;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;503;508;512;515;489.3;528.7;528;483.3;DCDDCCDEBDCDCBECDADDAACDCBDEBBEADDBAECBBCCDDA;ABCBABEDCEAEDEAADCDEECDDAABEECBDBCCEDDEABDCAB;BDCBC99999BDBACCCEBCCBBEDCEBCCDBEBAAEDCEECDDEAABCA;EEBBBCCCEBDBADEADECCCABCBCABCABEBCBDEECBBDBCB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;40;40;100;0;300;E;G;D;D;4;G;A;B;C;B;A;B;A;B;A;B;A;A;C;A;B;C;B;B;B
190005445165;2019;1302603;Manaus;13;AM;14;F;1;3;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;G;E;E;4;H;A;C;C;B;A;B;A;B;A;B;A;A;C;A;A;D;A;B;B
190005445608;2019;2207702;Parnaíba;22;PI;14;M;1;3;1;2211001;Teresina;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2207702;Parnaíba;22;PI;1;1;1;1;504;510;513;516;405.7;400.9;442.7;654.6;DBECEBDAECBEDDDBBADECACEBECEAEDBADBABDBDABCEC;CBBCABDDBBEDACDDBEACDCAECCDCCAACBDCBEDBDCBADD;ACBDA99999BEBCEBEEC.CCECBDCABEECECADBBBCDDAECDBABC;BDAECAEDDEBBABACADBDDADCBDEAACBDCCECADBBAECBD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;80;120;60;500;G;G;E;E;4;J;A;C;D;B;A;B;B;B;A;A;A;A;B;A;A;D;A;C;A
190005445636;2019;2202208;Campo Maior;22;PI;14;F;1;3;1;2202208;Campo Maior;22;PI;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2202208;Campo Maior;22;PI;1;1;1;1;504;507;511;516;436.4;500.9;515.4;437.4;CADCEEDEEDDBECCACDCDBEBDDEBACEECEBDBDDBBDAADA;CECCAAADEBABECACEDCCCDEDADBBBDDCAABDBDBEACDEB;99999EBABECDBCCEDADCAACEBBCEECACECBAEBDAADABBECECE;ACADBBCCDDBCADCABCECDCCEBDCEAABAEBCBBBCDDEEDB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;80;560;F;E;F;D;3;J;B;B;C;B;B;B;A;B;A;B;A;B;B;B;B;E;B;B;B
190005446048;2019;5209903;Iaciara;52;GO;14;F;1;1;1;5200803;Alvorada do Norte;52;GO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5218300;Posse;52;GO;1;1;1;1;505;507;511;518;506.9;480.9;511.3;495.1;DBCBBCECADECABABCEBCDAADEABBEBABCDECEEDDACDDA;EDBCDBABDADBECEDBDECBBEBADAEBABBCADBCBAECBBAB;CBACA99999CEBBBCAEECAACECBDEBCBCECAEEBDCADEBECDBCA;BCCCBBCACDAEADBECCCACBECADCABEBBAADBCBAEDDCED;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;140;160;660;C;E;C;D;7;D;C;B;C;B;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B
190005446193;2019;5212204;Jussara;52;GO;14;F;1;1;1;3543402;Ribeirão Preto;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5212204;Jussara;52;GO;1;1;1;1;505;509;514;518;522.1;510.7;546.4;596.1;BADDBDEBEDDCAAAABEDADABDCBCBABBBBCEEEDBDCDDEE;CBEECEDDABACCBAEEAEABBAECECAEBCDBACBAEEBDAEED;BBBAD99999BDCBEBEAEDDAADAEDEDEDBAEEDECCAAECDACEEDE;DDBBAEACADABCEDECBCAAEECEDCEDDABDEABDDABAEDEE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;160;120;120;120;660;G;F;E;E;4;E;A;C;D;B;A;B;B;B;A;A;A;A;B;B;A;E;A;C;B
190005446648;2019;1100205;Porto Velho;11;RO;14;M;1;3;1;1100205;Porto Velho;11;RO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1100205;Porto Velho;11;RO;1;1;1;1;504;508;512;516;466.9;483.6;548.8;614;CDCBADDECAADDCBCBDCAABAADABDBBCDEACDBCBBDEDDA;ECDBBAAACAEEBCBBDCBEBDEDBBCCDAEADCCCBABBBDBBE;CBCDA99999CBABCEECACADBCBDDBBBACECDABDEDECBDCECABD;EADEBCAADCABBBBCCDEACEAEBCDDABABBBBBCECACEBBB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;140;120;120;640;F;G;E;D;4;O;B;C;D;C;A;B;B;B;B;B;A;B;E;A;B;E;A;C;B
190005447206;2019;1200401;Rio Branco;12;AC;14;F;1;1;1;1200401;Rio Branco;12;AC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200401;Rio Branco;12;AC;1;1;1;1;503;507;511;515;528.8;569.5;593.2;555.4;AEECBCAECEBABDDBBACBBDBDDBBEEAAEEADCBADACCECA;EABCABABBBDCACDEEEDACBBDEDDCDAEDDECDACBDEAACB;BDABE99999BCBBABDDEEDAAEADEECEDCECCCEBAABDEBBCCCDE;ECDAEDCBBBCCADDBCEDBCAAEBAEEBDCBECBACDECBCDCA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;120;160;660;F;F;E;E;4;H;A;C;D;B;B;B;B;B;A;B;B;B;B;B;B;E;B;B;B
190005447469;2019;1302603;Manaus;13;AM;14;M;1;1;1;1302603;Manaus;13;AM;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;1;1;1;1;503;508;512;515;458.2;522;562.2;525;CDDBBDAEAEABCAAABBAEBCAEADCEABDECCAADBBABCBBA;DBAACCBAEDEACCDADBECEDEDAADCBDEDEEEECCBABABAE;BBEBA99999CCDBAACCBCCAEBEEDEAAEBEADAADEDECDDCACAEE;ECBEDEBCACBCADACDDCEDABDBCBABDABACEEDDDBEBBBE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;100;80;100;0;400;E;D;D;D;6;N;D;D;E;C;A;C;B;B;A;B;A;B;E;B;B;E;B;C;B
190005448755;2019;5212204;Jussara;52;GO;14;F;1;3;1;5212204;Jussara;52;GO;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5212204;Jussara;52;GO;1;1;1;1;504;508;512;516;423.8;494.9;434.9;507.8;EBACCDCCBABCDDDDBECDCDBEDBCBBCCDBBAABCADABBCC;ABABAACADACBDCABDCCACECBCAADABCABCEAACBACABCD;ABEBA99999ADAEABCBACADDDCEAEBCCCBDEADADEBBBEEACABC;EEACADCDEACBBBCBBDACBEDBABADCCCEBDACEAC.DBDBC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;100;80;60;40;400;E;E;C;D;3;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;B;A;B;B
190005450007;2019;1200401;Rio Branco;12;AC;14;F;1;1;1;1200401;Rio Branco;12;AC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200401;Rio Branco;12;AC;1;1;1;1;503;507;511;515;470.4;603.3;599.5;669.1;CEECECDDDDDABBEADBAECECDAABEACBBCDDCBCECCECDB;EAECABABBBDCBBEDCBCECACEEABBEAABAADEADCBEBCAB;DDABE99999BABBADEBECDAAECBAECACCACADEDDADDDEBDDDBE;EDBCDDEBABCEBDDBCEDEBEBEBBDEAEDCEAAEECEDDDCEB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;160;160;200;80;760;F;G;D;E;4;K;D;D;D;B;A;B;B;B;A;B;A;A;E;B;B;C;B;C;B
190005450593;2019;1302603;Manaus;13;AM;13;F;1;1;1;1302603;Manaus;13;AM;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1302603;Manaus;13;AM;0;1;1;0;;507;511;;;479.8;389.2;;;CDECDBACACDCBCBBCDCCDBADDDCEEADDABEEDEABDDEED;CDBEA99999CAABAEAADCAACEABBDBDBEDDCBCBDDACCBBBCDDC;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;120;120;80;80;0;400;F;F;D;B;3;G;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;A
190005451039;2019;2209104;Santa Cruz do Piauí;22;PI;14;F;1;3;1;2209104;Santa Cruz do Piauí;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208007;Picos;22;PI;1;1;1;1;504;507;511;516;468.1;397.5;529.6;522.4;CBCEDDBAADEAEDCDCCADABABDEBDCBDBCDECBAEBCBADC;CEBCDBDBBBDBCACCBCBDCECBCECDABCDA.DBCAD*CDBCB;99999ABAABBEBBBDACDCDBBBCBDEECCCBCBDCBDAADCEEBCCCD;CEAECDAEDCDCBDCBBDDCEDCCBDCDCADADCDCDECBCEADB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;140;120;620;E;G;B;D;3;C;A;B;C;A;B;B;A;A;A;B;A;A;B;B;A;C;A;A;A
190005451082;2019;2201960;Brasileira;22;PI;14;F;1;1;1;2208304;Piracuruca;22;PI;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208403;Piripiri;22;PI;1;1;1;1;503;507;511;515;420.7;490.9;504.6;374.8;CEADBEBDCDCCADBABBAACECABDBEAABEABADECBDCEBBA;EBCAABACBBDEACCCCACBDECBBAACDADBCAEBCCBBDEACD;BDABA99999BCBADBABACABEECBEDCBBEAEAADEACBDA*EBDACE;DACDBBECEDCADBABECBBCDACBECBDCEECABACDBCECBDE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;100;120;120;100;560;G;G;E;D;4;F;A;D;D;B;B;B;A;B;A;B;A;A;C;A;B;E;A;C;B
190005451095;2019;2208403;Piripiri;22;PI;14;F;1;1;1;2304400;Fortaleza;23;CE;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208403;Piripiri;22;PI;1;1;1;1;503;507;511;515;501.5;521.5;579.2;409.4;CEACDCDECACEBCECBBECCEDDAADEBEDEBAABBADDDABBA;BCBCABABDBDBEDCABDCADECDBDBBBABDBCDEABBAAEACB;BDABE99999CCBADBEAACDAEECAAEABCCECCAEBDABDEEECBCDE;BBAEEECCADCDBCCBDCDBADCAAEDEBCBBBCEECAEACDDCC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;160;120;160;720;G;G;D;D;6;O;A;E;E;B;B;B;B;A;A;B;A;A;C;B;A;E;A;C;B
